URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/issues/287675,,2026-01-14T02:01:41Z,galiacheng,1500,2026-01-23T04:00:29Z,,0,GPT-5.1: Subagents do not inherit tool access from the main agent,1635,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287675,2026-02-04T11:33:34.733219,6,17
https://github.com/microsoft/vscode/issues/287674,,2026-01-14T01:59:30Z,ClodoaldoZeferiniUnivesp,1501,2026-01-29T22:51:43Z,info-needed,1,Chat took too long to get ready,5640,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011302
VS Code versi...",open,Issue,287674,2026-02-04T11:33:34.733223,1,17
https://github.com/microsoft/vscode/issues/287667,,2026-01-14T00:12:57Z,cwebster-99,1502,2026-01-14T04:29:48Z,,0,Open in editor on Plan mode doesnt create file in current workspace,468,"Steps to Reproduce:

1. Switch to Plan mode and send a request
2. In the suggested actions section, ...",open,Issue,287667,2026-02-04T11:33:34.733228,1,17
https://github.com/microsoft/vscode/issues/287660,,2026-01-13T23:57:51Z,TylerLeonhardt,1503,2026-01-28T20:17:53Z,"feature-request, chat-external-agent, claude-agent",3,[Claude Code] MCP (Model Context Protocol) integration,1658,"## Overview
Integrate Model Context Protocol (MCP) support with the Claude Code integration, enablin...",open,Issue,287660,2026-02-04T11:33:34.733234,0,17
https://github.com/microsoft/vscode/issues/287659,,2026-01-13T23:57:50Z,TylerLeonhardt,1504,2026-01-28T16:54:27Z,"feature-request, blocked, chat-external-agent",4,[Claude Code] Slash commands support,1339,"## Overview
Implement or verify slash command support in the Claude Code integration.

## Current St...",open,Issue,287659,2026-02-04T11:33:34.733239,2,17
https://github.com/microsoft/vscode/issues/287648,,2026-01-13T22:52:52Z,amunger,1505,2026-01-14T19:36:05Z,,0,opus kills its own terminal requests by trying to wait for them,272,"opus 4.5 likes to run sleep commands to wait for other operations that it previously kicked off, but...",open,Issue,287648,2026-02-04T11:33:34.733243,1,17
https://github.com/microsoft/vscode/issues/287644,,2026-01-13T22:18:57Z,BCingYou,1506,2026-01-16T16:32:20Z,info-needed,1,Unresponsive,1577,"
Type: <b>Bug</b>

When i look at running extensions, it tells me that the extension is unresponsive...",open,Issue,287644,2026-02-04T11:33:34.733249,5,17
https://github.com/microsoft/vscode/issues/287641,,2026-01-13T22:02:24Z,MrBMills,1507,2026-01-23T08:12:59Z,,0,Chat took too long to get ready,5708,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011302
VS Code versi...",open,Issue,287641,2026-02-04T11:33:34.733253,0,17
https://github.com/microsoft/vscode/issues/287636,,2026-01-13T21:54:23Z,amunger,1508,2026-01-13T21:54:42Z,,0,"enable adding running py scripts with ""python3 script.py ..."" to be allow listed",211,"I want to enable copilot to just run this script, but the args for it will vary

<img width=""765"" he...",open,Issue,287636,2026-02-04T11:33:34.733258,0,17
https://github.com/microsoft/vscode/issues/287632,,2026-01-13T21:28:33Z,claudiaregio,1509,2026-01-14T09:42:58Z,"bug, editor-sticky-scroll",2,Can't type on first line with sticky scroll enabled,307,Same as https://github.com/dotnet/vscode-csharp/issues/8880 but with other languages too. Figured I'...,open,Issue,287632,2026-02-04T11:33:34.733263,1,17
https://github.com/microsoft/vscode/issues/287630,,2026-01-13T20:52:35Z,salahtro,1510,2026-01-13T20:53:38Z,,0,Chat took too long to get ready,6897,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011302
VS Code versi...",open,Issue,287630,2026-02-04T11:33:34.733267,0,17
https://github.com/microsoft/vscode/issues/287629,,2026-01-13T20:52:29Z,salahtro,1511,2026-01-13T20:53:23Z,,0,Chat took too long to get ready,6897,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011302
VS Code versi...",open,Issue,287629,2026-02-04T11:33:34.733272,0,17
https://github.com/microsoft/vscode/issues/287628,,2026-01-13T20:52:29Z,salahtro,1512,2026-01-13T20:53:27Z,,0,Chat took too long to get ready,6897,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011302
VS Code versi...",open,Issue,287628,2026-02-04T11:33:34.733276,0,17
https://github.com/microsoft/vscode/issues/287621,,2026-01-13T20:10:02Z,cwebster-99,1513,2026-01-13T20:11:51Z,plg,1,Rethink getting started walkthrough,914,"An evergreen topic, walkthrough! In the past we experimented with different first run, getting start...",open,Issue,287621,2026-02-04T11:33:34.733280,1,17
https://github.com/microsoft/vscode/issues/287617,,2026-01-13T19:46:20Z,ShadleeKearns,1514,2026-01-16T16:03:53Z,capi,1,"Sorry, the response hit the length limit. Please rephrase your prompt.",964,"
Type: <b>Bug</b>

Sorry, the response hit the length limit. Please rephrase your prompt.



Extensi...",open,Issue,287617,2026-02-04T11:33:34.733285,1,17
https://github.com/microsoft/vscode/issues/287616,,2026-01-13T19:41:10Z,jrieken,1515,2026-02-02T20:10:24Z,"bug, important",2,Whole file is marked as AI edited,610,"* I have vibe coding session for an UI exploration
* In the session I have created `src/vs/workbench...",open,Issue,287616,2026-02-04T11:33:37.763828,2,18
https://github.com/microsoft/vscode/issues/287615,,2026-01-13T19:37:17Z,danilaltd,1516,2026-01-14T09:34:09Z,,0,Source Control: Error path must be of type string when opening commit history,1461,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287615,2026-02-04T11:33:37.763864,0,18
https://github.com/microsoft/vscode/issues/287614,,2026-01-13T19:36:10Z,bamurtaugh,1517,2026-01-14T07:49:02Z,"workbench-welcome, chat, plg",3,Update Copilot getting started,1440,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287614,2026-02-04T11:33:37.763880,1,18
https://github.com/microsoft/vscode/issues/287613,,2026-01-13T19:30:36Z,bamurtaugh,1518,2026-01-29T15:10:41Z,plg,1,Include Agent Sessions and/or toggle OOTB,995,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287613,2026-02-04T11:33:37.763892,3,18
https://github.com/microsoft/vscode/issues/287609,,2026-01-13T18:55:01Z,Sjors,1519,2026-01-13T19:15:03Z,,0,Local customOAI URL is not polled,1900,"- Copilot Chat Extension Version: 0.36.0 (pre-release) 
- VS Code Version: 1.108.0 (Insiders)
- OS V...",open,Issue,287609,2026-02-04T11:33:37.763904,2,18
https://github.com/microsoft/vscode/issues/287605,,2026-01-13T18:34:17Z,pierceboggan,1520,2026-01-14T16:52:03Z,under-discussion,1,Update fallback error messaging,359,"We need to update our fallback model messaging, perhaps to call out using Auto.

Examples:

- Sugges...",open,Issue,287605,2026-02-04T11:33:37.763945,2,18
https://github.com/microsoft/vscode/issues/287604,,2026-01-13T18:31:51Z,isidorn,1521,2026-01-14T06:13:01Z,,0,Faster hover so users can discover functionality easly,412,Notice how our custom hover is slow to appear - making it hard for the users to discover what the ac...,open,Issue,287604,2026-02-04T11:33:37.763962,1,18
https://github.com/microsoft/vscode/issues/287593,,2026-01-13T17:53:53Z,meganrogge,1522,2026-01-29T22:05:42Z,"bug, tasks, chat",3,backticks not converted to markdown for task progress message,130,"<img width=""339"" height=""118"" alt=""Image"" src=""https://github.com/user-attachments/assets/9cdd4947-a...",open,Issue,287593,2026-02-04T11:33:37.763976,2,18
https://github.com/microsoft/vscode/issues/287592,,2026-01-13T17:44:59Z,andreiarriaza,1523,2026-01-14T16:13:50Z,"bug, info-needed, ai-translated",3,DevTunnels No funciona. No es posible compartir el puerto donde se ejencuta LiveServer.,1069,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287592,2026-02-04T11:33:37.763990,5,18
https://github.com/microsoft/vscode/issues/287590,,2026-01-13T17:39:02Z,alkimcevik,1524,2026-01-27T22:03:13Z,,0,Copilot Chat displays internal thinking/reasoning process to user,1368,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287590,2026-02-04T11:33:37.764002,4,18
https://github.com/microsoft/vscode/issues/287585,,2026-01-13T17:00:45Z,ubalklen,1525,2026-01-14T06:10:44Z,"feature-request, workbench-voice",2,"""accessibility.voice.speechTimeout"": 0 still automatically submits text in chat if keybinding shortcuts are used",1730,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287585,2026-02-04T11:33:37.764014,1,18
https://github.com/microsoft/vscode/issues/287579,,2026-01-13T16:43:03Z,ghost,1526,2026-01-13T16:43:56Z,,0,Chat took too long to get ready,4030,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011301
VS Code versi...",open,Issue,287579,2026-02-04T11:33:37.764025,0,18
https://github.com/microsoft/vscode/issues/287575,,2026-01-13T16:33:00Z,rzhao271,1527,2026-01-13T19:25:59Z,"bug, inline-chat",2,Unable to copy inline chat error message,240,"I am unable to view all of the error message or select and copy it over.

<img width=""1796"" height=""...",open,Issue,287575,2026-02-04T11:33:37.764038,0,18
https://github.com/microsoft/vscode/issues/287573,,2026-01-13T15:46:29Z,kevin-m-kent,1528,2026-02-03T00:47:46Z,feature-request,1,Expand coverage of conversation.repetition.detected to cancelled requests,946,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287573,2026-02-04T11:33:37.764049,1,18
https://github.com/microsoft/vscode/issues/287568,,2026-01-13T15:38:18Z,garretwilson,1529,2026-01-13T18:19:48Z,,0,Incorrect parsing and highlighting of GitHub Copilot terminal command with heredoc,1962,"I have GitHub Copilot create a Git commit for me. It does it in the ""here document"" (""heredoc"") form...",open,Issue,287568,2026-02-04T11:33:37.764059,1,18
https://github.com/microsoft/vscode/issues/287567,,2026-01-13T15:31:54Z,KavyaSree2610,1530,2026-01-13T15:32:47Z,,0,Github copilot chat not working,2278,"
Type: <b>Bug</b>

I am getting the following error even if I signed in to Github
Chat took too long...",open,Issue,287567,2026-02-04T11:33:37.764069,0,18
https://github.com/microsoft/vscode/issues/287566,,2026-01-13T15:28:17Z,mrleemurray,1531,2026-01-13T15:28:17Z,"bug, ux",2,inline chat file previews cover action buttons,469,Sometimes a file content preview in the chat will partially obstruct the related actions. It's like ...,open,Issue,287566,2026-02-04T11:33:37.764081,0,18
https://github.com/microsoft/vscode/issues/287559,,2026-01-13T14:51:35Z,Tyriar,1532,2026-01-13T20:47:13Z,"feature-request, settings-editor, security",3,Provide special UI treatment for security warnings in settings editor/json,491,"I've started using bold text at the bottom of the setting to show security warnings:

<img width=""10...",open,Issue,287559,2026-02-04T11:33:37.764093,1,18
https://github.com/microsoft/vscode/issues/287558,,2026-01-13T14:46:56Z,QuantumBuddha,1533,2026-01-15T14:40:05Z,info-needed,1,SLOW SLOW SLOW SLOW,2326,"
Type: <b>Bug</b>

EVERYTHING IS SLOW! 

Responses take 10s of minutes.
Thinking can take HOURS...on...",open,Issue,287558,2026-02-04T11:33:37.764103,5,18
https://github.com/microsoft/vscode/issues/287554,,2026-01-13T14:31:19Z,psnet,1534,2026-01-14T18:47:27Z,"feature-request, themes, settings-editor",3,Feature request: [vs code settings] Add slightly darker background to each second parameter,567,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287554,2026-02-04T11:33:37.764115,2,18
https://github.com/microsoft/vscode/issues/287552,,2026-01-13T14:21:40Z,bpasero,1535,2026-01-29T21:22:26Z,"bug, workbench-multiroot, chat-terminal",3,Chat: `chat.tools.terminal.autoApprove` is not resource scoped,133,Today it seems `chat.tools.terminal.autoApprove` does not apply on a per-folder basis making it hard...,open,Issue,287552,2026-02-04T11:33:37.764129,0,18
https://github.com/microsoft/vscode/issues/287545,,2026-01-13T13:38:51Z,Tyriar,1536,2026-01-13T13:38:51Z,,0,Insiders log constantly warns about models already being registered,469,"This is happening over and over, most of the scrollback are these warnings

<img width=""2862"" height...",open,Issue,287545,2026-02-04T11:33:37.764139,0,18
https://github.com/microsoft/vscode/issues/287539,,2026-01-13T13:14:35Z,Tyriar,1537,2026-01-13T13:21:00Z,,0,Some files aren't copied when creating a worktree,434,"Repro:

1. Windows
1. Clone xterm.js
2. Add this to workspace settings
    ```json
      ""git.worktr...",open,Issue,287539,2026-02-04T11:33:37.764148,1,18
https://github.com/microsoft/vscode/issues/287538,,2026-01-13T13:12:45Z,Tyriar,1538,2026-01-13T13:12:45Z,,0,Default node_modules glob for worktrees does not copy .bin,250,"Tested on Windows and WSL, on both when creating a worktree on xterm.js the follow settings do not i...",open,Issue,287538,2026-02-04T11:33:37.764156,0,18
https://github.com/microsoft/vscode/issues/287537,,2026-01-13T13:11:06Z,Tyriar,1539,2026-01-19T02:42:38Z,,0,Copying additional files to the worktree is slow on Linux,286,"This was a lot slower than I expected it to be on Linux (via WSL):

<img width=""460"" height=""62"" alt...",open,Issue,287537,2026-02-04T11:33:37.764165,1,18
https://github.com/microsoft/vscode/issues/287535,,2026-01-13T13:01:56Z,youqire,1540,2026-01-13T14:04:32Z,,0,ROLLBACK GITHUB COPILOT CHAT,5402,"
Type: <b>Bug</b>

New version totally unusable:

- chat edit frozen randomly
- model cannot edit fi...",open,Issue,287535,2026-02-04T11:33:37.764173,0,18
https://github.com/microsoft/vscode/issues/287533,,2026-01-13T12:55:06Z,keskinoglu,1541,2026-01-27T21:38:44Z,info-needed,1,xAI API not working for BYOK,1676,"
Type: <b>Bug</b>

1. Open Copilot chat
2. click on Pick Model
3. click Manage Models
4. click '+ Ad...",open,Issue,287533,2026-02-04T11:33:37.764182,8,18
https://github.com/microsoft/vscode/issues/287532,,2026-01-13T12:40:24Z,nyckosleducmanage,1542,2026-01-14T18:34:32Z,,0,"""Manage Language Models"" option unavailable with GitHub Copilot Business subscription",2097,"**Type:** Bug

**Description:**
The ""Manage Language Models"" option is not available in VS Code when...",open,Issue,287532,2026-02-04T11:33:37.764190,1,18
https://github.com/microsoft/vscode/issues/287531,,2026-01-13T12:17:36Z,kiofaw,1543,2026-01-23T10:24:24Z,"bug, output",2,BUG: Incorrect visual selection highlight in Output Panel,1360,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287531,2026-02-04T11:33:37.764200,2,18
https://github.com/microsoft/vscode/issues/287529,,2026-01-13T12:02:05Z,ChrisvanChip,1544,2026-01-13T15:41:19Z,,0,Consistent Invalid JSON format in tool call arguments,3077,"
Type: <b>Bug</b>

Reason: Request Failed: 400 {""error"":{""message"":""Invalid JSON format in tool call...",open,Issue,287529,2026-02-04T11:33:37.764211,0,18
https://github.com/microsoft/vscode/issues/287525,,2026-01-13T11:43:35Z,FutureGoose,1545,2026-01-13T14:04:35Z,,0,Can't attach image to agent,2342,"
Type: <b>Bug</b>

As the title says. I can't attach images to agent. It says that it's not supporte...",open,Issue,287525,2026-02-04T11:33:37.764219,0,18
https://github.com/microsoft/vscode/issues/287523,,2026-01-13T11:42:20Z,benibenj,1546,2026-01-27T08:35:33Z,"bug, NES",2,Bad rename suggestion,231,"In my case I did not want to rename the interface but use a different one. NES suggestion was good.
...",open,Issue,287523,2026-02-04T11:33:37.764231,1,18
https://github.com/microsoft/vscode/issues/287521,,2026-01-13T11:05:37Z,elbannaa,1547,2026-01-13T11:22:35Z,,0,No lowest priority node found (path: Kke) (at tsx element yw),2035,"
Type: <b>Bug</b>

No lowest priority node found (path: Kke) (at tsx element yw)

Extension version:...",open,Issue,287521,2026-02-04T11:33:37.764242,1,18
https://github.com/microsoft/vscode/issues/287520,,2026-01-13T11:02:29Z,alexr00,1548,2026-01-13T11:02:29Z,,0,Chat diff editor overlapping buttons,176,"Also, this file isn't outside my workspace.

<img width=""800"" height=""1184"" alt=""Image"" src=""https:/...",open,Issue,287520,2026-02-04T11:33:37.764251,0,18
https://github.com/microsoft/vscode/issues/287518,,2026-01-13T10:53:34Z,ptsl,1549,2026-01-25T09:11:31Z,"triage-needed, stale",2,VS Code crashes with Open File in a Snap installation due to missing `'user-home-symbolic-ltr` icon,3387,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287518,2026-02-04T11:33:37.764264,1,18
